"id","name","party","state","vote.1369","vote.1370","vote.1378","vote.1380","vote.1381","vote.1382","vote.1383","vote.1384","vote.1385","vote.1386","vote.1388","vote.1391","vote.1392","vote.1393","vote.1398","vote.1399","vote.1400","vote.1401","vote.1402","vote.1403","vote.1404","vote.1405","vote.1406","vote.1407","vote.1409","vote.1413","vote.1414","vote.1415","vote.1416","vote.1417","vote.1418","vote.1420","vote.1421","vote.1422","vote.1423","vote.1424","vote.1426","vote.1427","vote.1429","vote.1431","vote.1432","vote.1478","vote.1479","vote.1480","vote.1483","vote.1484","vote.1485","vote.1486","vote.1487","vote.1488","vote.1489","vote.1490","vote.1491","vote.1493","vote.1494","vote.1496","vote.1503","vote.1509","vote.1513","vote.1517","vote.1518","vote.1526","vote.1527","vote.1528","vote.1529","vote.1530","vote.1532","vote.1533","vote.1534","vote.1535","vote.1538","vote.1540","vote.1541","vote.1544","vote.1545","vote.1548","vote.1551","vote.1552","vote.1572","vote.1573","vote.1574","vote.1575","vote.1576","vote.1577","vote.1578","vote.1579","vote.1580","vote.1581","vote.1583","vote.1584","vote.1589"
56,"MARCOS AFONSO","PT","AC",1,2,1,4,1,1,2,4,4,4,2,2,2,2,4,4,4,1,1,1,4,1,1,1,1,4,4,4,4,4,4,4,4,4,2,4,1,1,2,2,1,4,4,1,4,1,1,1,1,2,2,2,1,2,2,4,4,2,1,1,1,1,2,1,2,2,2,1,1,1,4,4,4,4,4,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
372,"MARCOS CINTRA","PFL","SP",1,1,1,2,1,2,1,4,1,4,1,4,1,1,2,1,5,2,2,2,2,4,2,2,2,2,4,2,2,4,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,4,1,4,1,2,1,4,1,4,4,2,2,5,1,1,4,1,2,2,4,2,2,2,1,1,1,2,1,1,5,1,2,4,1,1,1,4,4,4,2,4,2,1,1,1,1
161,"MARCOS DE JESUS","PL","PE",4,4,1,1,1,1,2,1,1,4,2,2,4,2,2,1,4,1,1,2,1,1,1,1,2,2,1,2,2,1,1,4,1,1,1,4,4,4,2,2,1,1,1,1,4,4,4,4,1,2,4,4,4,4,4,4,2,2,4,4,4,1,2,1,4,2,4,2,1,1,2,2,1,4,4,2,1,2,4,2,4,2,1,1,2,4,1,1,1,1,1
524,"MARCOS LIMA","PMDB","MG",1,2,1,4,1,1,2,1,2,5,2,2,2,2,4,1,5,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,2,1,2,4,4,1,2,4,1,1,1,4,4,1,1,4,4,2,2,2,1,2,2,2,1,4,1,1,2,1,5,1,2,2,2,1,1,4,1,2,4,1,4,2,1,2,2,5,4,2,4,4,4,4,1,4,1,4,1
501,"MARCOS ROLIM","PT","RS",4,4,1,1,1,5,2,4,2,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,1,2,1,4,4,1,1,2,2,1,4,1,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2,1,1,1,1,4,4,4,4,4,4,4,4,5,4,1,1,2,2,1,2,2,2,1,1,1,1,1,4,1,1,1,2,1
278,"MARCUS VICENTE","PPB","ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,4,1,1,1,4,4,4,4,1,2,4,1,1,4,4,4,4,4,4,4,4,4,4,4
278,"MARCUS VICENTE","PSDB","ES",1,2,2,1,1,4,4,4,4,4,4,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,"MARIA ABADIA","PSDB","DF",1,4,1,4,2,2,1,1,4,4,1,1,1,1,4,1,2,2,2,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,1,5,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"MARIA DO CARMO LARA","PT","MG",1,2,1,1,1,1,2,1,2,5,2,2,2,2,4,1,4,1,4,4,4,1,1,1,4,1,1,1,1,4,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,4,2,4,1,4,1,2,1,2,2,4,1,1,1,5,2,4,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
249,"MARIA ELVIRA","PMDB","MG",1,1,4,4,4,1,1,4,4,2,4,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,1,4,4,4,4,4,4,4,2,1,1,3,2,4,2,4,1,1,4,4,4,4,4,1,4,4,1,1,1,4,4,4,4,4,2,1,1,4,4
246,"MARIA LUCIA","PMDB","MG",4,4,1,2,1,4,4,4,1,3,4,1,1,2,4,1,4,4,4,4,4,4,4,4,4,2,1,2,2,4,1,1,1,1,4,4,4,4,4,2,1,4,1,1,4,1,1,4,4,4,2,2,4,4,4,2,4,4,2,4,4,4,1,1,4,4,4,4,1,1,4,4,4,4,4,4,4,4,2,4,1,2,1,4,4,4,4,4,4,4,4
50,"MARINHA RAUPP","PMDB","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,2,2,4,2,2,2,2,1,2,4,4,4,1,1,1,4,4,4,1,4,2,1,4,4,4,4,1,4,1,1,4,1,2,4,4,2,2,4,5,1,4,2,1,4,1,2,2,2,1,4,1,4,4,1,4,4,1,2,4,1,1,1,2,4,4,2,4,2,1,4,4,1
50,"MARINHA RAUPP","PSDB","RO",1,2,1,2,4,2,1,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,"MARIO ASSAD JUNIOR","PFL","MG",1,1,1,2,2,2,1,1,1,4,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,4,1,2,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,"MARIO ASSAD JUNIOR","PL","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,1,1,1,2,1,1,5,2,1,2,2,1,1,2,1,1,1,4,2,1,1,1,4
250,"MARIO DE OLIVEIRA","PMDB","MG",4,4,1,4,2,2,1,1,1,4,1,4,1,1,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,4,1,2,2,1,1,1,1,4,4,4,4,4,4,1,2,1,2,4,2,4,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"MARIO DE OLIVEIRA","PST","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,1,4,1,1,1,2,1,1,1,4,2,1,1,1,4
210,"MARIO NEGROMONTE","PPB","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,2,4,1,1,1,2,1,1,1,4,2,4,1,2,4
210,"MARIO NEGROMONTE","PSDB","BA",1,1,1,2,4,4,1,4,4,5,1,1,1,4,2,1,4,2,2,2,2,4,2,2,2,2,1,4,4,4,4,4,4,1,1,4,4,1,1,2,4,1,1,4,4,1,1,1,1,2,1,2,1,2,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,"MARISA SERRANO","PSDB","MS",1,2,1,2,2,2,1,1,1,4,4,1,1,1,2,1,2,2,2,4,2,2,4,4,4,2,4,2,2,1,1,1,1,1,4,4,4,1,1,4,1,4,1,4,4,4,1,1,4,4,1,4,1,2,4,2,1,4,1,1,2,1,4,4,2,2,2,1,1,1,1,2,1,4,5,1,2,4,1,4,4,4,4,4,4,4,2,1,1,1,1
314,"MATTOS NASCIMENTO","PL","RJ",4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,2,1,2,2,4,4,2,2,1,2,1,1,1,1,4,4,1,4,4,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"MATTOS NASCIMENTO","PST","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,2,4,4,1,4,1,4,4,4,2,1,1,4,4,1,2,4,1,2,4,4,4,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,"MAURILIO FERREIRA LIMA","PMDB","PE",4,4,1,2,1,2,4,1,1,5,1,1,1,2,4,4,4,4,2,2,2,2,2,2,2,2,1,1,2,1,1,4,1,1,1,5,1,4,2,4,1,4,4,1,4,1,1,1,1,2,1,2,4,2,2,2,1,5,1,1,2,1,1,1,1,1,2,1,1,4,4,4,1,1,4,1,4,2,4,4,1,2,1,4,1,4,2,1,1,1,4
559,"MAURO BENEVIDES","PMDB","CE",1,1,1,2,2,2,1,4,1,4,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,4,4,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,1,4,4,4,2,1,1,1,4
81,"MAURO FECURY","PFL","MA",4,4,4,2,2,2,1,4,1,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,4,4,1,4,1,1,1,1,4,4,4,1,2,4,4,4,4,4,4,4,1,1,1,2,2,4,4,1,1,4,4,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
252,"MAURO LOPES","PMDB","MG",1,1,1,4,2,2,1,4,1,3,4,1,1,1,4,4,4,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,4,4,4,1,1,2,1,4,1,2,4,2,1,4,4,1,4,4,4,4,4,2,2,1,1,4,4,4,3,1,3,4,2,2,2,2,4,2,1,1,1,4,4,1,1,1,4
281,"MAX MAURO","PTB","ES",1,2,1,1,1,4,2,1,2,5,2,2,2,2,1,1,5,4,4,4,4,4,4,4,4,1,1,1,1,4,4,1,2,1,2,4,1,1,2,2,1,4,1,1,4,1,1,1,1,2,2,2,4,4,2,4,4,2,1,1,1,1,5,2,2,4,4,2,1,1,5,2,1,4,4,2,1,2,2,2,1,2,1,2,2,4,1,1,2,1,1
456,"MAX ROSENMANN","PMDB","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,2,2,1,1,1,1,4,1,1,4,1,2,4,1,1,1,2,4,4,4,4,2,4,1,4,1
456,"MAX ROSENMANN","PSDB","PR",4,4,1,2,2,2,1,1,1,4,1,1,1,4,2,1,4,4,4,4,4,4,4,4,4,4,1,4,2,4,1,4,4,4,1,4,1,4,1,2,1,1,4,1,4,4,1,4,4,4,1,4,1,2,4,4,4,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,"MEDEIROS","PL","SP",1,1,1,1,1,4,4,1,1,4,2,4,4,4,1,1,4,1,1,1,1,1,1,1,2,2,1,2,2,4,1,4,1,1,2,5,1,1,4,4,4,1,1,1,4,1,1,1,1,2,4,2,1,4,2,4,4,4,1,1,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,4,2,4,1,1,1,2,1,1,2,4,1,1,1,1,4
504,"MENDES RIBEIRO FILHO","PMDB","RS",1,4,1,2,2,2,1,1,1,4,1,1,1,2,2,1,5,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,2,2,1,1,1,4,5,1,1,1,1,2,1,2,1,2,5,4,4,5,4,1,1,1,1,1,1,4,2,1,1,1,1,4,1,1,5,1,1,2,2,2,1,2,1,1,1,4,2,1,1,1,1
380,"MICHEL TEMER","PMDB","SP",1,1,1,2,2,2,4,1,1,4,1,1,1,3,2,4,4,1,2,2,4,2,2,2,2,2,1,2,2,1,1,1,1,1,4,4,1,4,2,2,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1,4,4,4,4,4,1,1,4,4,1,1,4,4,4,2,2,4,1,4,4,4,4,4,2,1,1,4,1
586,"MILTON BARBOSA","PFL","BA",4,4,1,2,2,2,1,1,1,5,1,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,1,4,1,1,1,2,1,1,1,4,4,4,1,1,1,2,1,2,1,2,4,4,1,5,1,1,2,1,1,1,2,2,2,1,1,1,4,4,1,1,5,4,4,4,1,1,1,2,1,1,1,4,2,1,1,4,1
374,"MILTON MONTI","PMDB","SP",4,1,1,2,2,2,1,1,1,5,1,1,1,2,2,1,4,4,4,4,4,4,2,2,2,2,1,2,2,1,1,4,4,4,1,4,1,1,4,2,1,4,4,1,4,4,4,1,1,2,1,2,1,2,4,2,4,4,4,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,4,1,2,2,2,4,1,2,1,1,1,4,2,1,1,1,1
316,"MILTON TEMER","PT","RJ",1,2,1,1,1,1,2,1,2,4,4,4,4,4,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
318,"MIRIAM REID","PSB","RJ",1,2,4,1,1,1,2,1,2,5,2,2,1,2,1,1,5,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,2,1,4,4,1,1,2,2,1,1,1,1,4,1,1,4,1,2,2,2,1,2,2,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,4,4,1,1,2,2,1,2,2,2,1,2,2,2,2,4,1,1,1,4,1
317,"MIRO TEIXEIRA","PDT","RJ",1,2,4,4,4,1,2,1,2,2,2,2,2,2,1,1,4,4,4,4,4,4,1,1,1,1,1,2,1,1,4,1,2,1,2,5,1,1,2,2,1,1,1,1,4,1,1,1,1,2,5,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,5,2,1,4,2,2,1,2,2,2,1,2,1,2,2,1,1,4,2,1,1
462,"MOACIR MICHELETTO","PMDB","PR",1,1,1,2,2,4,1,1,4,4,1,1,1,1,2,1,4,1,2,2,2,2,2,1,2,2,1,2,2,4,1,1,1,1,1,4,1,1,1,2,1,4,1,1,4,1,1,4,1,2,1,2,1,2,4,4,1,4,1,4,2,4,1,1,2,2,2,1,1,1,1,2,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,1
377,"MOREIRA FERREIRA","PFL","SP",1,1,1,2,2,4,2,1,1,4,1,4,1,2,2,1,4,4,2,2,2,2,4,2,1,4,2,2,4,4,4,2,2,2,1,5,1,1,4,2,1,4,4,1,4,4,4,4,4,4,4,4,4,2,5,4,1,5,4,1,2,1,1,1,4,2,4,1,4,4,4,4,4,4,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,1
101,"MORONI TORGAN","PFL","CE",1,2,4,4,4,2,1,1,1,3,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,5,1,2,5,1,1,1,1,4,4,4,4,4,4,1,1,1,2,1,1,5,3,1,2,2,2,1,2,1,2,1,4,2,1,1,1,1
122,"MUCIO SA","PMDB","RN",4,4,1,4,2,4,4,1,1,4,1,1,4,1,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,"MUCIO SA","PTB","RN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,4,4,2,1,2,4,4,4,4,1,1,1,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,1,2,4,4,5,4,4,4,1,1,2,4,1,1,4,4,4,4,1,1,1,2,4,4,4,1,2,2,1,4,1,4,4,4,4,4,4,4,4,4,4
402,"MURILO DOMINGOS","PTB","MT",1,2,1,2,2,2,1,1,1,4,1,1,1,1,4,1,4,2,2,4,4,2,2,2,2,2,1,2,2,1,1,1,1,4,1,4,4,1,1,2,1,1,1,1,4,4,4,4,1,2,1,2,1,4,5,2,1,5,4,4,4,1,1,4,4,4,4,4,4,1,4,4,1,1,5,1,1,2,1,1,1,2,1,1,1,4,2,1,1,1,4
117,"MUSSA DEMES","PFL","PI",1,2,4,4,4,4,1,4,1,4,1,1,1,2,4,1,4,2,2,2,2,4,2,2,1,1,1,2,4,1,4,4,2,2,1,4,4,4,4,2,1,4,4,2,4,4,4,1,1,2,1,2,4,4,4,2,1,4,1,4,2,1,1,1,4,2,2,1,1,1,1,2,1,1,4,4,4,4,1,4,1,4,1,4,1,4,2,4,1,4,1
24,"NAIR XAVIER LOBO","PMDB","GO",1,1,4,4,4,4,4,4,4,4,4,1,1,1,2,1,4,4,2,4,2,4,4,4,2,2,4,2,2,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,1,4,1,1,4,2,2,1,4,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,1,4,1
248,"NARCIO RODRIGUES","PSDB","MG",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,4,1,4,2,1,4,4,1,1,4,4,4,4,4,4,4,1,1,1,4,4,4,1,1,2,1,2,4,1,5,2,4,4,1,1,4,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
77,"NEIVA MOREIRA","PDT","MA",1,2,1,1,1,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,5,2,1,2,2,1,2,2,1,4,1,1,2,1,2,2,2,1,4,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,4,1,1,2,1,1
378,"NELO RODOLFO","PMDB","SP",1,1,1,2,2,2,1,4,1,5,1,1,1,1,4,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,4,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,4,2,1,2,4,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,5,1,1,2,2,2,1,2,1,1,4,4,2,1,1,1,1
506,"NELSON MARCHEZAN","PSDB","RS",1,1,1,4,4,4,4,4,4,4,1,1,1,4,2,4,4,1,2,2,2,2,2,2,2,2,1,2,2,4,1,4,1,1,1,4,1,1,1,2,1,4,1,1,4,1,4,1,1,2,4,4,4,2,4,4,1,4,4,1,2,1,4,1,2,2,2,1,1,1,4,4,1,1,5,4,2,4,1,1,1,2,1,4,1,4,2,1,1,1,1
381,"NELSON MARQUEZELLI","PTB","SP",1,1,4,2,2,2,1,1,1,4,1,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,3,2,1,4,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,4,1,4,1,1,1,2,1,1,1,4,2,1,1,1,1
458,"NELSON MEURER","PPB","PR",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,4,4,1,4,1,1,1,1,2,1,2,1,2,4,2,1,4,1,1,2,1,1,1,4,4,4,4,1,1,1,2,4,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,1
548,"NELSON OTOCH","PSDB","CE",4,4,1,2,2,2,1,1,1,4,1,4,4,4,2,1,4,4,4,4,4,4,4,4,4,2,1,2,2,4,1,1,1,1,1,4,4,1,1,2,1,1,1,1,4,4,4,4,4,4,1,2,1,1,4,4,4,3,1,4,4,1,1,2,2,2,4,3,4,4,4,4,1,1,3,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
209,"NELSON PELLEGRINO","PT","BA",1,2,1,1,1,1,2,4,2,4,4,4,2,2,1,4,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,1,4,2,1,1,1,1,4,4,4,4,4,4,2,4,4,2,2,4,4,2,4,1,1,4,2,4,4,4,4,4,4,4,4,2,4,1,4,2,1,2,2,2,1,2,1,1,1,4,4,4,4,4,4
507,"NELSON PROENCA","PMDB","RS",1,1,1,4,2,2,1,1,1,4,4,1,1,2,2,1,4,4,4,4,4,4,4,4,4,2,1,2,4,1,1,1,1,1,1,4,1,1,2,4,1,1,1,1,4,4,4,4,4,4,1,2,1,2,4,2,1,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,"NELSON PROENCA","PPS","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,4,4,4,4,1,1,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4
437,"NELSON TRAD","PTB","MS",1,2,1,2,2,2,1,1,1,4,1,1,1,1,2,1,2,4,4,4,4,4,4,4,4,2,1,2,2,4,4,4,1,1,1,4,4,4,4,2,1,4,1,2,4,1,4,4,1,1,1,4,4,2,5,4,1,4,1,1,2,4,1,1,4,4,4,1,1,1,4,4,1,1,5,1,1,2,2,4,4,4,4,4,4,4,2,1,1,4,1
379,"NEUTON LIMA","PFL","SP",1,1,1,2,2,4,1,1,1,4,4,4,4,4,2,1,4,2,2,2,2,2,2,2,4,2,1,2,4,1,1,1,1,1,1,4,1,1,1,2,1,1,1,4,4,1,1,1,1,2,1,2,1,4,4,2,4,4,1,4,4,1,1,1,4,2,4,2,1,1,1,2,1,1,4,4,2,4,2,2,1,2,4,1,2,4,2,1,1,1,1
126,"NEY LOPES","PFL","RN",4,4,1,2,2,4,4,4,4,4,4,4,4,4,4,1,4,2,2,2,2,4,2,2,4,2,1,4,4,1,1,1,4,4,1,4,1,4,1,2,1,4,4,4,4,1,1,1,1,2,1,2,1,4,5,2,1,4,1,2,2,4,4,4,4,4,4,4,1,4,1,2,1,1,4,1,2,4,1,1,1,2,4,4,4,4,2,1,1,4,4
78,"NICE LOBAO","PFL","MA",1,4,1,2,2,4,4,4,4,4,4,4,4,4,2,1,5,2,2,4,4,4,2,2,2,2,1,2,2,1,1,1,1,1,4,4,4,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,5,4,2,2,1,4,1,4,4,4,2,1,1,1,1
28,"NICIAS RIBEIRO","PSDB","PA",2,1,1,2,2,2,1,4,1,4,4,1,1,2,4,1,4,4,2,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,1,3,4,4,1,4,1,4,4,4,4,1,1,1,1,2,4,2,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,1,4,2,1,4,1,1
254,"NILMARIO MIRANDA","PT","MG",4,4,4,1,1,1,2,1,2,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,4,4,1,1,4,4,4,4,4,1,4,1,1,1,1,1,3,2,1,2,2,1,2,2,1,1,4,1,2,1,2,2,2,1,1,4,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,4,4,4,4,4
