"id","name","party","state","vote.2026","vote.2027","vote.2028","vote.2029","vote.2030","vote.2031","vote.2032","vote.2033","vote.2034","vote.2035","vote.2036","vote.2037","vote.2038","vote.2039","vote.2065","vote.2161","vote.2162","vote.2164","vote.2165","vote.2166","vote.2167","vote.2168","vote.2169","vote.2170","vote.2171","vote.2172","vote.2173","vote.2174","vote.2176","vote.2177","vote.2178","vote.2179","vote.2181","vote.2182","vote.2183","vote.2184","vote.2185","vote.2186","vote.2187","vote.2188","vote.2189","vote.2190","vote.2191","vote.2192","vote.2193","vote.2194","vote.2195","vote.2196","vote.2197","vote.2198","vote.2199","vote.2201","vote.2202","vote.2203","vote.2204","vote.2205","vote.2206","vote.2207","vote.2208","vote.2209","vote.2248","vote.2249","vote.2250","vote.2251","vote.2252","vote.2263","vote.2264","vote.2265","vote.2266","vote.2267","vote.2268","vote.2270","vote.2271","vote.2272","vote.2273","vote.2274","vote.2275","vote.2276","vote.2277","vote.2278","vote.2280","vote.2282","vote.2283","vote.2284","vote.2285","vote.2286","vote.2287","vote.2288","vote.2289","vote.2290","vote.2291","vote.2293","vote.2294","vote.2295","vote.2296","vote.2297","vote.2298","vote.2299","vote.2301"
275,"MANATO","PDT","ES",1,1,2,4,2,2,1,1,2,1,2,2,2,2,1,2,1,4,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,2,1,2,1,1,2,4,2,1,1,2,2,1,2,5,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,5,4
410,"MANINHA","PT","DF",1,4,2,4,4,4,4,4,4,4,4,4,4,4,1,2,4,1,2,2,1,2,4,4,2,2,2,1,3,2,3,2,1,1,4,1,1,1,2,2,1,1,2,4,4,4,4,4,4,4,4,1,2,2,2,2,1,2,2,1,4,4,4,4,4,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,2,2,4,4,2,1,2,1,4,2
522,"MANOEL SALVIANO","PSDB","CE",5,5,4,4,4,5,1,1,2,1,4,2,4,1,5,4,5,1,5,4,4,5,5,5,5,4,5,5,5,5,4,5,4,1,4,1,1,1,1,4,1,1,1,5,5,4,5,4,4,4,1,4,5,5,5,5,5,4,1,4,4,1,1,1,1,4,4,4,4,4,4,5,2,5,5,5,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,2
277,"MARCELINO FRAGA","PMDB","ES",1,1,2,3,2,2,4,1,2,1,2,2,2,2,4,2,1,4,2,4,1,4,4,4,4,4,2,5,5,2,4,2,4,1,1,2,2,1,1,2,1,2,1,1,2,4,2,2,2,2,2,2,4,3,2,4,4,4,4,4,4,1,1,1,1,4,4,4,4,2,4,2,4,2,4,5,4,5,4,4,4,4,4,1,2,4,2,2,3,4,2,1,3,4,4,1,1,4,4
254,"MARCELLO SIQUEIRA","PMDB","MG",4,1,2,4,4,2,4,1,2,1,4,2,2,1,1,4,4,4,4,4,4,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,4,1,1,1,4,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,4,4,4,2,4,2,4,1,4,1,2,2,2,4,2,2,4,1,1,1,1,5,2
110,"MARCELO CASTRO","PMDB","PI",1,1,2,1,4,2,1,1,2,1,4,4,2,1,1,4,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,4,4,1,1,1,1,2,1,2,1,1,2,4,2,2,2,4,4,2,2,5,5,2,1,2,1,1,2,1,4,4,4,2,2,5,2,2,4,2,2,2,2,5,2,5,5,5,4,4,2,4,2,1,2,2,1,2,2,4,2,1,4,1,1,4,2
207,"MARCELO GUIMARAES FILHO","PFL","BA",5,5,4,4,5,5,5,4,4,4,5,4,5,1,1,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,4,1,1,1,1,1,1,4,5,4,4,1,1,4,4,1,4,5,4,4,4,4,1,1,1,1,1,1,1,5,4,5,5,4,4,5,4,5,4,5,4,5,5,4,5,4,4,2,4,4,5,4,2,5,4,5,4,4,4,4,4,4,1
377,"MARCELO ORTIZ","PV","SP",1,2,4,4,2,2,1,4,4,1,2,5,2,2,1,4,4,4,4,4,4,2,2,4,2,2,2,1,3,2,2,2,4,1,4,1,1,1,1,2,1,1,1,1,2,4,4,2,1,2,4,2,2,2,2,2,4,2,1,1,4,1,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,4,4,2,2,4,2,1,2,1,2,4,1,2,4,2,4,1,1,1,1,4,1
99,"MARCELO TEIXEIRA","PMDB","CE",NA,NA,NA,NA,2,2,1,1,2,4,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,4,2,1,4,2,4,2,4,4,1,1,1,1,1,2,1,2,4,1,2,4,2,2,4,4,2,2,4,4,4,2,1,2,1,4,4,4,4,4,4,2,3,3,4,4,4,4,4,4,3,4,4,3,4,4,2,4,2,1,4,1,2,2,1,2,2,3,4,4,2,1,1,5,4
247,"MARCIO REINALDO MOREIRA","PP","MG",1,4,1,4,2,4,4,1,2,1,2,4,4,2,4,5,4,5,4,4,4,5,5,4,5,4,4,4,4,2,1,2,2,1,4,2,1,1,1,2,1,2,1,4,2,4,2,2,2,2,4,2,2,2,2,2,3,2,1,1,2,1,1,1,1,5,4,4,4,2,2,2,2,2,2,4,4,4,4,4,2,4,2,4,2,1,2,4,1,2,2,5,5,1,1,1,2,2,2
542,"MARCONDES GADELHA","PTB","PB",4,1,4,4,2,2,1,1,2,1,2,2,2,2,4,4,4,4,4,2,4,4,2,2,2,2,4,1,1,2,1,2,1,1,4,4,4,4,4,4,4,4,1,4,2,4,2,2,2,2,2,2,4,4,4,2,4,4,2,4,4,4,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,1,4,2,1,4,2,4,4,4,1,1,1,2,1
378,"MARCOS ABRAMO","PFL","SP",5,4,5,4,4,1,5,4,4,5,4,5,5,2,5,4,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,4,2,4,1,4,4,1,1,4,1,1,1,4,4,4,4,1,1,4,5,1,5,5,5,4,4,4,4,4,1,4,1,1,1,5,5,4,4,4,4,5,4,5,5,4,4,4,4,4,5,5,5,2,4,5,4,5,2,5,5,5,4,1,4,4,2,4,1
161,"MARCOS DE JESUS","PL","PE",1,1,2,4,2,2,4,1,2,1,4,4,2,2,1,2,4,4,2,2,1,4,2,2,2,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,2,2,2,4,2,2,4,4,4,1,4,4,1,2,1,1,1,1,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,1,2,1,4,2,1,2,2,4,4,1,1,1,4,4,2
278,"MARCUS VICENTE","PTB","ES",1,1,4,4,2,4,1,4,2,1,2,2,2,2,1,4,1,1,4,2,4,4,4,4,4,4,3,3,1,2,4,2,4,1,1,1,1,3,1,4,1,1,4,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,4,1,1,2,4,4,4,4,4,2,4,2,2,2,4,4,4,4,2,2,4,4,2,4,2,2,1,2,2,4,4,1,1,1,4,5,1
244,"MARIA DO CARMO LARA","PT","MG",1,1,4,4,4,2,1,1,2,1,4,2,2,2,1,4,1,1,2,2,1,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,4,1,1,1,4,4,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,4,1,4,4,2,2,4,1,1,1,4,2
508,"MARIA DO ROSARIO","PT","RS",1,1,2,4,4,2,1,1,2,1,2,2,2,2,1,4,1,1,2,2,1,4,4,4,2,4,4,4,4,2,4,2,1,1,4,1,1,1,1,4,1,1,4,4,4,4,2,2,2,2,2,2,4,4,4,2,1,2,4,1,2,1,4,4,4,2,2,2,4,4,4,4,4,4,2,4,4,2,2,2,2,4,4,4,2,1,2,2,1,2,2,2,2,1,1,1,1,4,2
5,"MARIA HELENA","PPS","RR",1,4,1,4,2,2,1,4,2,4,2,2,2,4,4,2,1,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,4,4,4,4,4,4,4,4,1,1,1,1,2,4,4,2,2,2,4,1,2,2,2,2,1,2,1,1,4,1,4,1,1,2,2,2,4,4,2,2,4,2,5,5,4,2,4,4,2,2,2,4,2,1,2,2,1,2,2,2,2,1,1,4,1,5,2
315,"MARIA LUCIA","PMDB","RJ",1,1,2,4,2,2,1,1,2,1,2,2,2,2,1,4,1,1,2,2,1,4,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,4,4,4,4,1,1,2,2,1,2,2,2,2,1,2,1,4,2,1,1,1,1,2,2,2,4,4,4,5,4,5,2,5,4,4,4,4,4,2,2,2,4,2,1,2,1,2,2,4,4,1,2,2,1,2,1
526,"MARIANGELA DUARTE","PT","SP",1,1,2,1,2,2,1,1,2,1,4,4,2,2,1,4,4,4,4,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,1,2,2,1,4,2,2,2,1,1,1,1,4,2
50,"MARINHA RAUPP","PMDB","RO",1,4,2,4,4,2,4,1,2,1,4,2,4,2,1,2,4,4,2,2,4,2,4,2,2,4,4,4,4,4,4,4,1,1,4,4,2,1,1,2,1,2,4,4,4,4,4,2,2,2,4,2,2,4,4,4,1,2,4,1,4,4,4,4,4,2,4,4,4,4,2,2,2,2,3,4,4,5,4,5,2,4,4,4,4,1,2,2,1,2,4,1,4,4,2,4,1,2,2
262,"MARIO ASSAD JUNIOR","PL","MG",4,4,2,5,2,4,1,1,2,1,2,2,2,2,4,2,4,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,4,1,1,1,4,4,4,2,1,1,1,1,2,4,2,2,2,2,2,2,2,2,5,2,4,2,1,1,2,1,1,1,1,4,4,5,5,2,2,2,2,2,2,2,2,4,5,4,2,2,2,1,2,1,2,2,1,4,2,5,2,1,4,1,1,4,1
267,"MARIO HERINGER","PDT","MG",1,1,4,4,2,2,1,1,2,1,2,2,2,2,1,4,1,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,4,1,1,1,4,1,1,4,1,1,1,4,4,4,2,1,1,2,2,1,2,4,4,4,1,4,1,1,1,1,4,1,1,1,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,1,2,2,2,2,2,4,4,1,1,2,1,4,2
210,"MARIO NEGROMONTE","PP","BA",1,1,2,4,2,2,1,1,2,1,4,2,2,2,1,2,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,1,1,1,4,1,1,2,1,1,1,1,4,4,4,2,2,2,4,4,2,4,4,4,1,2,2,1,4,1,1,1,1,4,4,4,2,4,4,2,2,4,2,2,4,4,4,5,2,4,2,4,4,1,2,2,1,2,2,4,4,1,1,1,1,4,2
64,"MAURICIO RABELO","PL","TO",1,1,4,4,2,2,1,1,2,1,2,2,4,2,4,4,1,1,2,2,1,4,4,4,4,4,2,4,1,4,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,4,4,4,2,2,2,2,2,5,2,1,2,4,1,2,1,1,1,1,4,4,4,4,4,2,2,2,2,2,2,2,4,4,4,2,2,2,1,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4
138,"MAURICIO RANDS","PT","PE",4,4,4,4,2,4,4,1,2,1,4,2,2,2,1,2,1,1,2,2,1,2,2,4,2,2,2,1,4,2,4,2,1,4,4,1,4,1,1,4,1,1,1,1,2,4,2,2,2,2,2,2,4,4,2,2,1,4,4,1,2,4,1,1,1,2,2,2,4,4,4,2,4,2,2,2,2,2,4,2,2,2,4,1,4,4,2,2,1,4,2,2,4,4,1,4,1,4,2
550,"MAURO BENEVIDES","PMDB","CE",1,1,2,1,2,4,1,1,2,1,2,4,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,4,2,1,2,1,1,1,1,1,1,1,4,1,1,1,4,4,4,4,4,4,2,2,2,2,2,2,2,1,2,1,1,4,1,1,1,4,2,2,2,2,2,2,2,2,4,2,4,2,5,4,4,2,4,2,1,2,1,2,2,1,4,2,1,5,1,1,1,1,4,2
252,"MAURO LOPES","PMDB","MG",4,4,4,4,2,4,1,4,2,1,4,2,4,2,4,2,1,1,2,2,1,4,4,4,2,4,4,4,2,4,1,4,1,4,4,1,4,4,4,4,4,4,1,1,2,4,2,2,2,2,2,2,4,4,4,4,1,4,1,1,2,4,4,4,4,2,4,5,3,5,5,1,3,5,4,4,4,4,4,4,2,4,4,1,4,1,2,2,1,4,2,4,5,1,4,4,1,5,4
477,"MAURO PASSOS","PT","SC",1,4,2,4,2,2,1,1,2,1,4,4,2,2,1,2,1,1,2,4,1,2,2,2,4,2,2,1,3,2,3,4,4,4,4,2,2,1,1,4,4,4,2,1,2,4,4,3,3,2,4,1,2,2,2,2,1,2,2,1,2,1,1,1,1,4,2,2,4,4,2,2,2,2,2,2,2,2,4,4,2,4,4,1,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4
456,"MAX ROSENMANN","PMDB","PR",4,4,4,4,2,4,1,1,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4
373,"MEDEIROS","PL","SP",1,4,2,4,2,4,1,4,2,1,4,4,4,4,4,2,4,4,4,4,4,2,2,2,4,2,2,1,1,4,4,4,1,1,4,4,4,4,4,2,1,1,4,4,4,4,4,4,4,4,2,1,2,4,4,2,1,4,4,1,4,1,4,1,1,4,5,4,4,4,2,2,4,2,2,2,2,5,4,4,4,4,4,2,2,1,2,2,1,2,2,4,4,4,4,4,4,4,2
504,"MENDES RIBEIRO FILHO","PMDB","RS",1,1,2,4,4,2,1,4,2,1,4,2,1,1,4,4,1,1,2,2,1,2,2,2,2,4,4,4,4,4,4,4,1,2,1,1,1,1,1,2,1,1,1,4,4,4,2,1,1,4,4,1,4,4,4,4,1,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,2,1,4,4,4,2,4,5,1,2,2,1,2,1
179,"MENDONCA PRADO","PFL","SE",5,1,4,4,4,5,5,5,5,5,4,4,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,1,2,2,1,1,4,1,1,1,4,4,4,4,1,1,4,4,1,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"MICHEL TEMER","PMDB","SP",1,4,2,4,4,4,4,4,4,1,2,2,4,2,1,4,1,4,4,4,4,2,4,2,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,4,4,2,1,4,4,4,1,4,4,4,4,3,3,4,4,2,4,4,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
139,"MIGUEL ARRAES","PSB","PE",4,4,4,4,2,4,4,4,2,1,4,4,4,4,1,4,1,4,4,2,4,4,4,4,4,4,2,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49,"MIGUEL DE SOUZA","PL","RO",1,4,2,5,4,4,4,1,4,1,2,4,2,1,1,2,4,4,4,4,1,2,2,4,2,2,2,4,1,4,1,2,4,4,1,1,4,4,4,2,1,4,4,1,4,4,4,2,2,2,2,2,2,1,4,4,1,2,1,1,4,4,4,4,4,2,4,4,4,2,2,2,2,2,2,2,2,4,4,4,2,2,2,4,2,1,2,2,1,2,4,4,4,1,1,4,1,5,2
208,"MILTON BARBOSA","PFL","BA",1,5,5,4,5,5,5,5,5,5,5,2,5,2,4,2,5,5,5,4,5,4,4,4,5,5,5,5,5,5,1,5,2,4,1,2,2,1,1,4,4,4,1,5,5,4,5,1,1,4,5,1,4,5,5,4,5,5,1,1,1,1,1,1,1,4,4,4,4,5,5,5,5,5,5,4,5,4,4,5,4,4,5,4,4,5,5,5,2,5,4,5,5,1,1,1,2,2,1
520,"MILTON CARDIAS","PTB","RS",1,1,2,4,2,2,1,1,2,1,2,2,2,2,4,2,4,4,4,4,4,2,2,2,2,2,2,4,1,2,1,2,4,4,1,1,1,1,1,2,1,1,1,4,4,4,2,2,4,4,4,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,4,5,4,4,2,4,4,4,2,2,4,4,4,4,2,2,2,1,2,1,2,4,4,2,2,4,4,1,1,1,1,4,1
374,"MILTON MONTI","PL","SP",1,1,2,4,2,4,4,1,2,1,2,4,4,2,1,4,1,1,2,2,1,2,4,2,4,4,2,1,1,4,1,2,4,4,1,1,4,4,4,2,1,1,1,1,2,4,4,2,2,4,2,2,4,4,4,4,4,2,4,1,2,4,1,1,1,4,4,4,4,2,2,4,2,4,2,2,2,4,4,5,2,4,4,4,4,4,2,4,1,2,4,4,4,4,1,1,1,4,4
317,"MIRO TEIXEIRA","PDT","RJ",NA,NA,NA,NA,2,2,4,1,4,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"MIRO TEIXEIRA","PPS","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,4,2,2,2,2,2,2,4,1,1,1,1,1,2,2,1,2,2,1,2,4,2,1,1,2,2,1,4,2,2,2,1,2,1,1,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,4,2,2,2,1,2,2,1,2,4,2,2,1,4,2,1,4,2
317,"MIRO TEIXEIRA",NA,"RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,"MOACIR MICHELETTO","PMDB","PR",1,1,4,4,2,2,1,4,2,1,1,2,2,1,4,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,4,2,1,1,4,1,1,1,1,2,1,2,1,1,2,4,4,2,2,2,4,2,4,4,2,4,1,2,1,1,2,4,1,1,2,4,5,5,4,2,2,2,2,2,4,4,4,4,4,4,2,4,2,2,2,1,2,2,1,2,2,4,4,1,1,1,1,4,4
115,"MORAES SOUZA","PMDB","PI",1,1,2,4,2,2,1,1,2,1,2,4,2,2,4,4,1,1,3,3,4,4,5,2,2,4,2,1,1,2,1,2,1,1,4,1,1,1,1,4,1,1,1,1,2,4,2,2,2,4,2,2,2,2,2,2,1,4,1,1,2,1,1,4,1,2,5,2,4,2,2,4,4,4,5,2,4,5,4,4,4,4,4,4,2,1,2,2,1,2,2,2,4,4,1,1,4,5,4
316,"MOREIRA FRANCO","PMDB","RJ",4,1,1,4,2,1,4,2,4,4,4,4,4,2,1,5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,2,4,1,2,1,1,1,1,1,2,1,5,5,4,5,1,1,4,5,1,4,4,4,4,5,5,1,4,1,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,4,5,5,4,5,4,4,5,5,5,2,5,4,5,4,1,2,1,2,4,2
101,"MORONI TORGAN","PFL","CE",5,1,4,5,5,5,5,5,5,1,5,4,1,1,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,2,2,2,1,1,2,2,1,2,1,1,2,2,5,4,4,5,1,1,5,5,1,4,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,2,5,5,5,5,2,5,5,5,5,1,1,4,1,2,1
535,"MUCIO SA","PSB","RN",4,1,4,4,4,4,1,1,2,1,4,2,4,2,4,4,4,1,2,4,1,4,4,4,4,4,2,1,1,4,4,4,4,4,1,1,4,1,1,2,1,1,1,1,4,4,4,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,"MURILO ZAUITH","PFL","MS",4,4,4,4,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,2,4,4,2,2,1,1,1,1,1,1,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,1,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,2,5,5,5,5,2,4,5,5,5,1,1,1,2,2,1
117,"MUSSA DEMES","PFL","PI",4,5,5,4,5,5,5,4,4,4,5,4,4,4,1,4,5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,4,4,1,1,2,4,4,1,4,1,1,4,5,5,4,4,4,4,4,5,1,4,5,4,4,4,4,4,4,4,4,1,1,4,5,5,5,4,5,4,5,4,5,5,5,4,4,4,5,5,4,4,4,4,5,5,5,2,5,5,4,4,1,1,1,2,4,1
248,"NARCIO RODRIGUES","PSDB","MG",4,4,4,4,4,5,4,4,4,4,5,4,4,1,4,4,5,4,5,4,5,1,5,5,4,4,5,5,4,4,4,4,4,1,1,2,2,1,1,1,1,2,4,4,4,4,4,4,4,4,1,1,4,5,5,4,5,4,1,4,1,1,1,1,1,4,4,4,4,4,4,5,2,5,4,4,4,5,4,4,4,4,5,2,4,4,5,5,2,5,4,4,5,4,2,1,4,2,2
554,"NAZARENO FONTELES","PT","PI",3,4,2,4,2,3,1,1,2,1,4,2,4,4,1,2,1,1,1,2,1,2,2,2,4,2,2,1,1,4,4,2,1,1,3,1,1,4,1,2,1,2,1,1,2,4,4,3,3,2,2,2,2,2,2,2,1,2,2,1,4,1,1,1,1,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,4,2,2,1,4,1,2,2,2,2,2,2,2,4,1,2,1,4,2
77,"NEIVA MOREIRA","PDT","MA",1,1,2,4,2,2,1,1,4,1,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,2,4,2,4,2,4,2,2,2,2,2,2,4,1,1,1,1,4,2
122,"NELIO DIAS","PP","RN",1,1,2,4,2,4,4,1,4,1,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,1,4,4,1,4,1,4,4,1,4,2,1,4,1,2,4,4,2,2,4,2,2,2,2,2,4,1,2,1,1,2,4,1,4,4,4,4,5,4,4,2,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,1,4,4,5,2
318,"NELSON BORNIER","PMDB","RJ",1,1,4,4,2,2,4,4,4,4,2,2,2,2,4,3,1,1,2,3,3,4,4,3,2,4,5,2,5,5,4,4,4,5,4,4,4,1,1,4,1,2,4,5,4,4,5,1,1,4,4,1,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2,4,4,2,1,2,2,1,2,2,2,4,4,2,4,1,4,4
381,"NELSON MARQUEZELLI","PTB","SP",1,1,2,4,2,4,1,4,2,1,2,2,2,4,1,4,1,4,4,4,4,2,2,2,4,4,2,1,1,2,1,4,4,1,1,1,1,1,1,4,1,1,1,1,2,4,2,2,2,4,2,2,2,4,2,2,4,2,1,4,4,4,1,1,1,2,4,4,4,4,2,4,4,4,2,2,2,4,5,5,2,2,4,1,4,1,2,4,1,4,2,4,4,4,4,4,4,3,1
458,"NELSON MEURER","PP","PR",1,1,2,1,2,2,1,1,2,1,2,2,4,2,1,4,4,4,5,5,5,5,4,4,5,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,5,4,2,2,2,2,4,2,2,2,4,4,4,5,2,4,2,4,2,1,2,4,1,2,2,2,4,1,1,1,1,4,2
209,"NELSON PELLEGRINO","PT","BA",4,1,2,4,4,2,1,1,2,1,4,4,2,2,4,4,1,4,2,2,1,2,2,2,2,4,2,1,1,2,1,2,4,1,4,1,4,4,4,4,1,1,1,4,2,4,2,2,2,4,2,2,4,4,4,2,4,2,2,1,4,4,4,4,4,4,4,2,4,2,2,4,4,4,4,4,4,2,4,2,4,2,2,4,2,1,2,2,1,4,4,2,2,1,1,1,1,5,2
507,"NELSON PROENCA","PPS","RS",1,1,4,4,4,4,1,1,4,1,4,2,2,1,4,4,4,4,4,2,4,4,4,2,2,2,2,1,1,2,4,4,4,1,4,1,1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,1,2,4,2,2,1,4,4,4,2,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,2,2,4,4,1,2,2,1,2,2,4,2,4,1,4,1,4,4
437,"NELSON TRAD","PMDB","MS",1,1,2,4,2,2,1,1,2,1,2,4,2,2,1,2,4,4,4,2,3,2,2,2,2,2,2,4,2,2,4,2,1,1,1,1,1,1,1,4,1,2,4,1,2,4,4,1,1,4,3,4,2,2,2,4,4,4,1,1,4,4,4,4,4,4,4,4,2,4,4,2,2,2,5,5,4,5,5,4,2,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
280,"NEUCIMAR FRAGA","PL","ES",1,4,2,4,2,4,4,4,4,4,2,4,2,2,4,2,1,4,2,2,1,2,2,4,4,4,4,1,2,2,4,2,4,4,4,4,4,4,4,4,1,4,1,1,2,4,2,4,2,2,2,1,4,2,4,4,1,2,4,1,4,4,1,1,1,4,4,4,4,2,2,2,2,2,2,2,5,4,5,4,4,4,4,1,2,1,2,4,1,2,2,4,5,1,4,1,1,4,4
